,temperature,year,work,cloud_cover,sin_day,cos_day,cos_time,sin_time,sin_day_of_week,cos_day_of_week,last_day_load,last_week_load,day_load_mean,day_temperature_mean,last_hour_load,last_hour_temperature,last_hour_temperature,load,date,load_prediction
0,73.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,1.0,0.0,0.8660254037844387,-0.4999999999999998,1502.0,1622.0,1580.375,55.60416666666671,1466.0,73.5,73.5,1499.0,2017-02-01 00:00:00,1528.1467
1,69.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998,1603.0,1728.0,1580.4166666666667,55.60416666666671,1499.0,73.0,73.0,1604.0,2017-02-01 01:00:00,1595.5728
2,64.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.4999999999999998,1713.0,1856.0,1580.4166666666667,55.64583333333337,1604.0,69.0,69.0,1713.0,2017-02-01 02:00:00,1683.79
3,59.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1713.0,1857.0,1580.0416666666667,55.72916666666671,1713.0,64.0,64.0,1704.0,2017-02-01 03:00:00,1724.205
4,54.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.5000000000000001,0.8660254037844386,0.8660254037844387,-0.4999999999999998,1690.0,1838.0,1580.125,55.60416666666671,1704.0,59.0,59.0,1692.0,2017-02-01 04:00:00,1685.1099
5,52.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1626.0,1786.0,1580.875,55.64583333333337,1692.0,54.0,54.0,1644.0,2017-02-01 05:00:00,1636.4406
6,49.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,6.123233995736766e-17,1.0,0.8660254037844387,-0.4999999999999998,1550.0,1703.0,1581.2083333333333,55.72916666666671,1644.0,52.0,52.0,1558.0,2017-02-01 06:00:00,1565.3593
7,47.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.25881904510252063,0.9659258262890683,0.8660254037844387,-0.4999999999999998,1474.0,1630.0,1582.125,55.812500000000036,1558.0,49.0,49.0,1496.0,2017-02-01 07:00:00,1493.0629
8,47.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.4999999999999998,0.8660254037844387,0.8660254037844387,-0.4999999999999998,1428.0,1582.0,1582.6666666666667,55.89583333333337,1496.0,47.0,47.0,1441.0,2017-02-01 08:00:00,1451.8578
9,45.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.7071067811865475,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1436.0,1575.0,1583.1666666666667,55.97916666666671,1441.0,47.0,47.0,1448.0,2017-02-01 09:00:00,1425.7114
10,44.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.8660254037844387,0.49999999999999994,0.8660254037844387,-0.4999999999999998,1443.0,1583.0,1583.2083333333333,56.02083333333337,1448.0,45.0,45.0,1444.0,2017-02-01 10:00:00,1457.1794
11,44.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.9659258262890682,0.258819045102521,0.8660254037844387,-0.4999999999999998,1475.0,1601.0,1582.9166666666667,56.062500000000036,1444.0,44.0,44.0,1468.0,2017-02-01 11:00:00,1488.4698
12,44.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-1.0,1.2246467991473532e-16,0.8660254037844387,-0.4999999999999998,1538.0,1668.0,1583.0,56.10416666666671,1468.0,44.0,44.0,1540.0,2017-02-01 12:00:00,1554.5957
13,46.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.9659258262890683,-0.2588190451025208,0.8660254037844387,-0.4999999999999998,1662.0,1801.0,1582.125,56.27083333333337,1540.0,44.0,44.0,1641.0,2017-02-01 13:00:00,1664.2252
14,44.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.8660254037844388,-0.4999999999999997,0.8660254037844387,-0.4999999999999998,1841.0,1978.0,1581.3333333333333,56.312500000000036,1641.0,46.0,46.0,1822.0,2017-02-01 14:00:00,1790.7572
15,43.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.7071067811865479,-0.7071067811865471,0.8660254037844387,-0.4999999999999998,1881.0,2018.0,1581.0416666666667,56.312500000000036,1822.0,44.0,44.0,1874.0,2017-02-01 15:00:00,1848.7899
16,49.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.5000000000000004,-0.8660254037844385,0.8660254037844387,-0.4999999999999998,1776.0,1907.0,1580.25,56.312500000000036,1874.0,43.0,43.0,1757.0,2017-02-01 16:00:00,1753.7446
17,56.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-0.25881904510252063,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1651.0,1783.0,1578.5833333333333,56.27083333333337,1757.0,49.0,49.0,1611.0,2017-02-01 17:00:00,1630.9009
18,63.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,-1.8369701987210297e-16,-1.0,0.8660254037844387,-0.4999999999999998,1560.0,1657.0,1576.75,56.312500000000036,1611.0,56.0,56.0,1516.0,2017-02-01 18:00:00,1527.6714
19,69.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.2588190451025203,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,1517.0,1574.0,1574.625,56.39583333333337,1516.0,63.0,63.0,1466.0,2017-02-01 19:00:00,1466.8068
20,72.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.5000000000000001,-0.8660254037844386,0.8660254037844387,-0.4999999999999998,1484.0,1518.0,1572.7916666666667,56.437500000000036,1466.0,69.0,69.0,1440.0,2017-02-01 20:00:00,1448.4069
21,73.0,2017,1,0.0,0.5234156073655503,0.8520775211013093,0.7071067811865474,-0.7071067811865477,0.8660254037844387,-0.4999999999999998,1448.0,1494.0,1571.4166666666667,56.39583333333337,1440.0,72.0,72.0,1415.0,2017-02-01 21:00:00,1437.827
