date,load,work,temp,dewp,pload
2015-07-20 02:00:00,2182.0,True,90.0,55.0,2017
2015-07-20 03:00:00,2163.0,True,88.0,56.0,1993
2015-07-20 04:00:00,2075.0,True,86.0,60.0,1966
2015-07-20 05:00:00,1950.0,True,84.0,62.0,1865
2015-07-20 06:00:00,1815.0,True,83.5,62.0,1722
2015-07-20 07:00:00,1699.0,True,82.0,62.0,1595
2015-07-20 08:00:00,1616.0,True,80.0,62.0,1471
2015-07-20 09:00:00,1541.0,True,78.0,63.0,1418
2015-07-20 10:00:00,1494.0,True,76.0,62.0,1376
2015-07-20 11:00:00,1476.0,True,76.0,62.0,1354
2015-07-20 12:00:00,1486.0,True,76.0,62.5,1346
2015-07-20 13:00:00,1526.0,True,78.0,63.0,1378
2015-07-20 14:00:00,1570.0,True,81.0,64.0,1454
2015-07-20 15:00:00,1639.0,True,85.0,63.0,1581
2015-07-20 16:00:00,1754.0,True,88.0,62.0,1734
2015-07-20 17:00:00,1879.0,True,91.0,61.0,1896
2015-07-20 18:00:00,1972.0,True,91.5,61.0,2056
2015-07-20 19:00:00,2149.0,True,93.0,60.0,2214
2015-07-20 20:00:00,2228.0,True,94.0,57.0,2343
2015-07-20 21:00:00,2340.0,True,96.0,54.0,2439
2015-07-20 22:00:00,2422.0,True,97.0,53.0,2364
2015-07-20 23:00:00,2450.0,True,96.0,52.0,2241
2015-07-21 00:00:00,2452.0,True,96.5,53.5,2176
2015-07-21 01:00:00,2442.0,True,95.0,55.0,2082
2015-07-21 02:00:00,2407.0,True,93.0,55.0,2017
2015-07-21 03:00:00,2356.0,True,91.0,57.0,1993
2015-07-21 04:00:00,2225.0,True,89.0,57.0,1966
2015-07-21 05:00:00,2094.0,True,88.0,57.0,1865
2015-07-21 06:00:00,1895.0,True,87.0,57.5,1722
2015-07-21 07:00:00,1752.0,True,84.0,57.0,1595
2015-07-21 08:00:00,1626.0,True,82.0,61.0,1471
2015-07-21 09:00:00,1598.0,True,81.0,61.0,1418
2015-07-21 10:00:00,1552.0,True,79.0,60.0,1376
2015-07-21 11:00:00,1507.0,True,78.0,62.0,1354
2015-07-21 12:00:00,1516.0,True,77.5,62.0,1346
2015-07-21 13:00:00,1522.0,True,78.0,62.0,1378
2015-07-21 14:00:00,1535.0,True,82.0,61.0,1454
2015-07-21 15:00:00,1622.0,True,88.0,60.0,1581
2015-07-21 16:00:00,1753.0,True,88.0,59.0,1734
2015-07-21 17:00:00,1924.0,True,94.0,58.0,1896
2015-07-21 18:00:00,2071.0,True,95.0,56.5,2056
2015-07-21 19:00:00,2207.0,True,99.0,54.0,2214
2015-07-21 20:00:00,2332.0,True,100.0,55.0,2343
2015-07-21 21:00:00,2463.0,True,101.0,53.0,2439
2015-07-21 22:00:00,2516.0,True,101.0,49.0,2364
2015-07-21 23:00:00,2551.0,True,102.0,49.0,2241
2015-07-22 00:00:00,2559.0,True,101.0,50.5,2176
2015-07-22 01:00:00,2566.0,True,98.0,51.0,2082
2015-07-22 02:00:00,2486.0,True,96.0,50.0,2017
2015-07-22 03:00:00,2410.0,True,94.0,48.0,1993
2015-07-22 04:00:00,2293.0,True,92.0,52.0,1966
2015-07-22 05:00:00,2114.0,True,90.0,52.0,1865
2015-07-22 06:00:00,1940.0,True,89.5,52.0,1722
2015-07-22 07:00:00,1780.0,True,86.0,55.0,1595
2015-07-22 08:00:00,1672.0,True,84.0,55.0,1471
2015-07-22 09:00:00,1604.0,True,84.0,55.0,1418
2015-07-22 10:00:00,1559.0,True,83.0,57.0,1376
2015-07-22 11:00:00,1532.0,True,82.0,58.0,1354
2015-07-22 12:00:00,1552.0,True,81.0,58.5,1346
2015-07-22 13:00:00,1574.0,True,81.0,60.0,1378
2015-07-22 14:00:00,1578.0,True,85.0,58.0,1454
2015-07-22 15:00:00,1640.0,True,88.0,58.0,1581
2015-07-22 16:00:00,1756.0,True,90.0,56.0,1734
2015-07-22 17:00:00,1889.0,True,92.0,56.0,1896
2015-07-22 18:00:00,2033.0,True,93.0,55.5,2056
2015-07-22 19:00:00,2193.0,True,97.0,54.0,2214
2015-07-22 20:00:00,2317.0,True,98.0,52.0,2343
2015-07-22 21:00:00,2402.0,True,97.0,53.0,2439
2015-07-22 22:00:00,2485.0,True,91.5,60.5,2364
2015-07-22 23:00:00,2544.0,True,91.0,58.0,2241
2015-07-23 00:00:00,2449.0,True,90.5,58.5,2176
2015-07-23 01:00:00,2323.0,True,89.0,58.0,2082
2015-07-23 02:00:00,2261.0,True,86.0,60.0,2017
2015-07-23 03:00:00,2244.0,True,87.0,58.0,1993
2015-07-23 04:00:00,2166.0,True,84.0,59.0,1966
2015-07-23 05:00:00,2016.0,True,85.0,58.0,1865
2015-07-23 06:00:00,1847.0,True,83.5,60.0,1722
2015-07-23 07:00:00,1713.0,True,81.0,62.0,1595
2015-07-23 08:00:00,1636.0,True,81.0,62.0,1471
2015-07-23 09:00:00,1562.0,True,81.0,61.0,1418
2015-07-23 10:00:00,1531.0,True,81.0,61.0,1376
2015-07-23 11:00:00,1517.0,True,81.0,62.0,1354
2015-07-23 12:00:00,1554.0,True,78.5,64.0,1346
2015-07-23 13:00:00,1602.0,True,74.0,68.0,1378
2015-07-23 14:00:00,1656.0,True,77.0,65.0,1454
2015-07-23 15:00:00,1699.0,True,79.0,66.0,1581
2015-07-23 16:00:00,1742.0,True,81.0,64.0,1734
2015-07-23 17:00:00,1801.0,True,83.0,63.0,1896
2015-07-23 18:00:00,1872.0,True,84.0,61.5,2056
2015-07-23 19:00:00,1958.0,True,88.0,59.0,2214
2015-07-23 20:00:00,2014.0,True,90.0,58.0,2343
2015-07-23 21:00:00,2094.0,True,92.0,59.0,2439
2015-07-23 22:00:00,2219.0,True,90.0,58.0,2364
2015-07-23 23:00:00,2234.0,True,82.0,68.0,2241
2015-07-24 00:00:00,2185.0,True,82.0,67.5,2176
2015-07-24 01:00:00,2139.0,True,77.0,70.0,2082
2015-07-24 02:00:00,2073.0,True,77.0,70.0,2017
2015-07-24 03:00:00,2049.0,True,77.0,70.0,1993
2015-07-24 04:00:00,2009.0,True,78.0,69.0,1966
2015-07-24 05:00:00,1879.0,True,78.0,69.0,1865
2015-07-24 06:00:00,1749.0,True,77.5,69.0,1722
2015-07-24 07:00:00,1640.0,True,77.0,68.0,1595
2015-07-24 08:00:00,1555.0,True,76.0,68.0,1471
2015-07-24 09:00:00,1525.0,True,76.0,67.0,1418
2015-07-24 10:00:00,1480.0,True,75.0,66.0,1376
2015-07-24 11:00:00,1479.0,True,74.0,67.0,1354
2015-07-24 12:00:00,1501.0,True,74.0,67.5,1346
2015-07-24 13:00:00,1532.0,True,76.0,67.0,1378
2015-07-24 14:00:00,1608.0,True,79.0,68.0,1454
2015-07-24 15:00:00,1629.0,True,82.0,66.0,1581
2015-07-24 16:00:00,1718.0,True,86.0,63.0,1734
2015-07-24 17:00:00,1849.0,True,90.0,61.0,1896
2015-07-24 18:00:00,2002.0,True,90.5,60.5,2056
2015-07-24 19:00:00,2116.0,True,95.0,58.0,2214
2015-07-24 20:00:00,2230.0,True,95.0,56.0,2343
2015-07-24 21:00:00,2335.0,True,97.0,56.0,2439
2015-07-24 22:00:00,2443.0,True,97.0,58.0,2364
2015-07-24 23:00:00,2461.0,True,97.0,56.0,2241
2015-07-25 00:00:00,2478.0,False,97.0,55.0,2176
2015-07-25 01:00:00,2465.0,False,94.0,53.0,2082
2015-07-25 02:00:00,2379.0,False,93.0,54.0,2017
2015-07-25 03:00:00,2322.0,False,93.0,53.0,1993
2015-07-25 04:00:00,2233.0,False,92.0,53.0,1966
2015-07-25 05:00:00,2124.0,False,87.0,62.0,1865
2015-07-25 06:00:00,1972.0,False,86.5,62.0,1722
2015-07-25 07:00:00,1842.0,False,85.0,63.0,1595
2015-07-25 08:00:00,1739.0,False,86.0,61.0,1471
2015-07-25 09:00:00,1671.0,False,83.0,63.0,1418
2015-07-25 10:00:00,1637.0,False,82.0,63.0,1376
2015-07-25 11:00:00,1592.0,False,81.0,63.0,1354
2015-07-25 12:00:00,1587.0,False,81.0,63.0,1346
2015-07-25 13:00:00,1567.0,False,80.0,63.0,1378
2015-07-25 14:00:00,1531.0,False,84.0,62.0,1454
2015-07-25 15:00:00,1645.0,False,88.0,60.0,1581
2015-07-25 16:00:00,1818.0,False,90.0,58.0,1734
2015-07-25 17:00:00,1922.0,False,93.0,56.0,1896
2015-07-25 18:00:00,2057.0,False,94.0,51.5,2056
2015-07-25 19:00:00,2139.0,False,97.0,48.0,2214
2015-07-25 20:00:00,2217.0,False,98.0,43.0,2343
2015-07-25 21:00:00,2301.0,False,98.0,43.0,2439
2015-07-25 22:00:00,2344.0,False,100.0,47.0,2364
2015-07-25 23:00:00,2374.0,False,100.0,45.0,2241
2015-07-26 00:00:00,2397.0,False,99.5,44.5,2176
2015-07-26 01:00:00,2354.0,False,97.0,43.0,2082
2015-07-26 02:00:00,2328.0,False,94.0,41.0,2017
2015-07-26 03:00:00,2268.0,False,92.0,40.0,1993
2015-07-26 04:00:00,2163.0,False,88.0,42.0,1966
2015-07-26 05:00:00,2008.0,False,86.0,42.0,1865
2015-07-26 06:00:00,1845.0,False,85.5,42.0,1722
2015-07-26 07:00:00,1710.0,False,80.0,44.0,1595
2015-07-26 08:00:00,1606.0,False,79.0,45.0,1471
2015-07-26 09:00:00,1525.0,False,79.0,45.0,1418
2015-07-26 10:00:00,1465.0,False,79.0,44.0,1376
2015-07-26 11:00:00,1442.0,False,78.0,47.0,1354
2015-07-26 12:00:00,1422.0,False,78.0,48.0,1346
2015-07-26 13:00:00,1390.0,False,80.0,48.0,1378
2015-07-26 14:00:00,1377.0,False,86.0,46.0,1454
2015-07-26 15:00:00,1444.0,False,90.0,43.0,1581
2015-07-26 16:00:00,1581.0,False,93.0,39.0,1734
2015-07-26 17:00:00,1816.0,False,96.0,42.0,1896
2015-07-26 18:00:00,1960.0,False,97.0,39.5,2056
2015-07-26 19:00:00,2060.0,False,100.0,35.0,2214
2015-07-26 20:00:00,2171.0,False,99.0,37.0,2343
2015-07-26 21:00:00,2254.0,False,100.0,42.0,2439
2015-07-26 22:00:00,2316.0,False,101.0,44.0,2364
2015-07-26 23:00:00,2386.0,False,101.0,41.0,2241
2015-07-27 00:00:00,2399.0,True,100.5,39.5,2176
2015-07-27 01:00:00,2392.0,True,98.0,38.0,2082
2015-07-27 02:00:00,2356.0,True,94.0,43.0,2017
2015-07-27 03:00:00,2300.0,True,91.0,45.0,1993
2015-07-27 04:00:00,2194.0,True,89.0,46.0,1966
2015-07-27 05:00:00,2039.0,True,86.0,59.0,1865
2015-07-27 06:00:00,1878.0,True,85.5,59.0,1722
2015-07-27 07:00:00,1749.0,True,84.0,58.0,1595
2015-07-27 08:00:00,1684.0,True,83.0,58.0,1471
2015-07-27 09:00:00,1624.0,True,83.0,58.0,1418
2015-07-27 10:00:00,1557.0,True,83.0,59.0,1376
2015-07-27 11:00:00,1558.0,True,83.0,59.0,1354
2015-07-27 12:00:00,1598.0,True,82.0,59.0,1346
2015-07-27 13:00:00,1648.0,True,82.0,59.0,1378
2015-07-27 14:00:00,1687.0,True,83.0,60.0,1454
2015-07-27 15:00:00,1760.0,True,85.0,61.0,1581
2015-07-27 16:00:00,1790.0,True,88.0,58.0,1734
2015-07-27 17:00:00,1873.0,True,93.0,51.0,1896
2015-07-27 18:00:00,1997.0,True,94.5,50.5,2056
2015-07-27 19:00:00,2124.0,True,97.0,50.0,2214
2015-07-27 20:00:00,2269.0,True,99.0,48.0,2343
2015-07-27 21:00:00,2387.0,True,100.0,45.0,2439
2015-07-27 22:00:00,2505.0,True,101.0,48.0,2364
2015-07-27 23:00:00,2558.0,True,98.0,46.0,2241
2015-07-28 00:00:00,2546.0,True,98.0,46.5,2176
2015-07-28 01:00:00,2531.0,True,96.0,51.0,2082
2015-07-28 02:00:00,2480.0,True,95.0,52.0,2017
2015-07-28 03:00:00,2441.0,True,94.0,51.0,1993
2015-07-28 04:00:00,2302.0,True,89.0,60.0,1966
2015-07-28 05:00:00,2142.0,True,87.0,60.0,1865
2015-07-28 06:00:00,1976.0,True,86.5,60.0,1722
2015-07-28 07:00:00,1826.0,True,85.0,59.0,1595
2015-07-28 08:00:00,1743.0,True,85.0,60.0,1471
2015-07-28 09:00:00,1665.0,True,83.0,60.0,1418
2015-07-28 10:00:00,1611.0,True,83.0,61.0,1376
2015-07-28 11:00:00,1601.0,True,83.0,62.0,1354
2015-07-28 12:00:00,1624.0,True,82.0,62.0,1346
2015-07-28 13:00:00,1658.0,True,82.0,62.0,1378
2015-07-28 14:00:00,1684.0,True,86.0,63.0,1454
2015-07-28 15:00:00,1758.0,True,89.0,62.0,1581
2015-07-28 16:00:00,1893.0,True,92.0,59.0,1734
2015-07-28 17:00:00,2041.0,True,94.5,56.5,1896
2015-07-28 18:00:00,2187.0,True,96.0,57.5,2056
2015-07-28 19:00:00,2355.0,True,100.0,56.0,2214
2015-07-28 20:00:00,2481.0,True,100.0,54.0,2343
2015-07-28 21:00:00,2602.0,True,99.0,54.0,2439
2015-07-28 22:00:00,2738.0,True,100.0,54.0,2364
2015-07-28 23:00:00,2736.0,True,78.0,68.0,2241
2015-07-29 00:00:00,2495.0,True,76.0,68.0,2176
2015-07-29 01:00:00,2262.0,True,74.0,68.0,2082
2015-07-29 02:00:00,2184.0,True,74.5,66.5,2017
2015-07-29 03:00:00,2124.0,True,73.0,67.0,1993
2015-07-29 04:00:00,2029.0,True,73.0,66.0,1966
2015-07-29 05:00:00,1877.0,True,74.0,64.0,1865
2015-07-29 06:00:00,1719.0,True,74.66666666666667,63.333333333333336,1722
2015-07-29 07:00:00,1623.0,True,75.0,66.0,1595
2015-07-29 08:00:00,1556.0,True,74.0,68.0,1471
2015-07-29 09:00:00,1520.0,True,76.0,66.0,1418
2015-07-29 10:00:00,1490.0,True,74.0,67.0,1376
2015-07-29 11:00:00,1496.0,True,74.0,68.0,1354
2015-07-29 12:00:00,1534.0,True,74.5,67.5,1346
2015-07-29 13:00:00,1583.0,True,75.0,68.0,1378
2015-07-29 14:00:00,1631.0,True,75.0,67.0,1454
2015-07-29 15:00:00,1701.0,True,78.0,67.0,1581
2015-07-29 16:00:00,1731.0,True,78.0,64.0,1734
2015-07-29 17:00:00,1819.0,True,79.0,64.0,1896
2015-07-29 18:00:00,1856.0,True,80.5,64.0,2056
2015-07-29 19:00:00,1925.0,True,83.0,63.0,2214
2015-07-29 20:00:00,2022.0,True,87.0,63.0,2343
2015-07-29 21:00:00,1900.0,True,90.0,61.0,2439
2015-07-29 22:00:00,2056.0,True,93.0,62.0,2364
2015-07-29 23:00:00,2185.0,True,93.0,61.0,2241
2015-07-30 00:00:00,2268.0,True,92.5,60.0,2176
2015-07-30 01:00:00,2289.0,True,82.0,66.0,2082
2015-07-30 02:00:00,2193.0,True,76.0,68.0,2017
2015-07-30 03:00:00,2121.0,True,77.0,68.0,1993
2015-07-30 04:00:00,1994.0,True,77.0,68.0,1966
2015-07-30 05:00:00,1876.0,True,77.0,67.0,1865
2015-07-30 06:00:00,1728.0,True,77.0,66.0,1722
2015-07-30 07:00:00,1613.0,True,77.0,64.0,1595
2015-07-30 08:00:00,1545.0,True,75.0,65.0,1471
2015-07-30 09:00:00,1500.0,True,75.0,66.0,1418
2015-07-30 10:00:00,1454.0,True,75.0,64.0,1376
2015-07-30 11:00:00,1458.0,True,74.0,63.0,1354
2015-07-30 12:00:00,1465.0,True,74.5,62.5,1346
2015-07-30 13:00:00,1493.0,True,77.0,62.0,1378
2015-07-30 14:00:00,1537.0,True,81.0,62.0,1454
2015-07-30 15:00:00,1615.0,True,84.0,61.0,1581
2015-07-30 16:00:00,1730.0,True,87.0,61.0,1734
2015-07-30 17:00:00,1857.0,True,90.0,61.0,1896
2015-07-30 18:00:00,2000.0,True,91.5,60.5,2056
2015-07-30 19:00:00,2147.0,True,94.0,60.0,2214
2015-07-30 20:00:00,2279.0,True,95.0,58.0,2343
2015-07-30 21:00:00,2429.0,True,97.0,57.0,2439
2015-07-30 22:00:00,2463.0,True,98.0,56.0,2364
2015-07-30 23:00:00,2485.0,True,97.0,54.0,2241
2015-07-31 00:00:00,2537.0,True,97.5,54.0,2176
2015-07-31 01:00:00,2439.0,True,97.0,53.0,2082
2015-07-31 02:00:00,2389.0,True,94.0,59.0,2017
2015-07-31 03:00:00,2377.0,True,91.0,60.0,1993
2015-07-31 04:00:00,2259.0,True,90.0,61.0,1966
2015-07-31 05:00:00,2112.0,True,89.0,62.0,1865
2015-07-31 06:00:00,1929.0,True,88.5,62.5,1722
2015-07-31 07:00:00,1799.0,True,85.0,65.0,1595
2015-07-31 08:00:00,1692.0,True,83.0,67.0,1471
2015-07-31 09:00:00,1640.0,True,83.0,67.0,1418
2015-07-31 10:00:00,1602.0,True,83.0,66.0,1376
2015-07-31 11:00:00,1592.0,True,82.0,65.0,1354
2015-07-31 12:00:00,1623.0,True,82.0,65.0,1346
2015-07-31 13:00:00,1665.0,True,82.0,66.0,1378
2015-07-31 14:00:00,1730.0,True,85.0,62.0,1454
2015-07-31 15:00:00,1808.0,True,87.0,62.0,1581
2015-07-31 16:00:00,1884.0,True,93.0,60.0,1734
2015-07-31 17:00:00,2033.0,True,95.0,57.0,1896
2015-07-31 18:00:00,2157.0,True,96.0,56.5,2056
2015-07-31 19:00:00,2340.0,True,99.0,58.0,2214
2015-07-31 20:00:00,2544.0,True,89.0,62.0,2343
2015-07-31 21:00:00,2483.0,True,93.0,59.0,2439
2015-07-31 22:00:00,2434.0,True,90.0,59.0,2364
2015-07-31 23:00:00,2368.0,True,85.0,64.0,2241
2015-08-01 00:00:00,2266.0,False,84.5,63.5,2176
2015-08-01 01:00:00,2209.0,False,84.0,61.0,2082
2015-08-01 02:00:00,2156.0,False,81.0,67.0,2017
2015-08-01 03:00:00,2083.0,False,79.0,68.0,1993
2015-08-01 04:00:00,2017.0,False,78.0,67.0,1966
2015-08-01 05:00:00,1916.0,False,79.0,66.0,1865
2015-08-01 06:00:00,1782.0,False,78.5,65.5,1722
2015-08-01 07:00:00,1673.0,False,77.0,64.0,1595
2015-08-01 08:00:00,1581.0,False,77.0,64.0,1471
2015-08-01 09:00:00,1525.0,False,77.0,63.0,1418
2015-08-01 10:00:00,1474.0,False,76.0,65.0,1376
2015-08-01 11:00:00,1454.0,False,75.0,65.0,1354
2015-08-01 12:00:00,1458.0,False,74.5,64.5,1346
2015-08-01 13:00:00,1447.0,False,75.0,64.0,1378
2015-08-01 14:00:00,1443.0,False,79.0,63.0,1454
2015-08-01 15:00:00,1525.0,False,84.0,62.0,1581
2015-08-01 16:00:00,1666.0,False,87.0,61.0,1734
2015-08-01 17:00:00,1814.0,False,91.0,60.0,1896
2015-08-01 18:00:00,1983.0,False,92.5,60.0,2056
2015-08-01 19:00:00,2102.0,False,96.0,60.0,2214
2015-08-01 20:00:00,2241.0,False,97.0,58.0,2343
2015-08-01 21:00:00,2331.0,False,98.0,58.0,2439
2015-08-01 22:00:00,2456.0,False,84.0,66.0,2364
2015-08-01 23:00:00,2232.0,False,81.5,64.0,2241
2015-08-02 00:00:00,2153.0,False,83.0,65.5,2176
2015-08-02 01:00:00,2109.0,False,85.0,65.0,2082
2015-08-02 02:00:00,2085.0,False,83.0,66.0,2017
2015-08-02 03:00:00,2069.0,False,82.0,63.0,1993
2015-08-02 04:00:00,1995.0,False,82.0,62.0,1966
2015-08-02 05:00:00,1893.0,False,81.0,62.0,1865
2015-08-02 06:00:00,1767.0,False,80.5,62.0,1722
2015-08-02 07:00:00,1665.0,False,81.0,62.0,1595
2015-08-02 08:00:00,1584.0,False,79.0,63.0,1471
2015-08-02 09:00:00,1546.0,False,79.0,62.0,1418
2015-08-02 10:00:00,1472.0,False,78.0,63.0,1376
2015-08-02 11:00:00,1447.0,False,75.0,65.0,1354
2015-08-02 12:00:00,1434.0,False,75.5,65.0,1346
2015-08-02 13:00:00,1431.0,False,77.0,65.0,1378
2015-08-02 14:00:00,1390.0,False,81.0,64.0,1454
2015-08-02 15:00:00,1492.0,False,86.0,62.0,1581
2015-08-02 16:00:00,1639.0,False,89.0,63.0,1734
2015-08-02 17:00:00,1789.0,False,94.0,59.0,1896
2015-08-02 18:00:00,1971.0,False,94.5,58.5,2056
2015-08-02 19:00:00,2124.0,False,98.0,48.0,2214
2015-08-02 20:00:00,2271.0,False,99.0,56.0,2343
2015-08-02 21:00:00,2370.0,False,100.0,51.0,2439
2015-08-02 22:00:00,2443.0,False,99.0,51.0,2364
2015-08-02 23:00:00,2490.0,False,100.0,52.0,2241
2015-08-03 00:00:00,2543.0,True,99.5,51.5,2176
2015-08-03 01:00:00,2562.0,True,98.0,53.0,2082
2015-08-03 02:00:00,2502.0,True,95.0,54.0,2017
2015-08-03 03:00:00,2408.0,True,93.0,55.0,1993
2015-08-03 04:00:00,2271.0,True,90.0,59.0,1966
2015-08-03 05:00:00,2122.0,True,88.0,62.0,1865
2015-08-03 06:00:00,1930.0,True,86.5,62.0,1722
2015-08-03 07:00:00,1788.0,True,85.0,62.0,1595
2015-08-03 08:00:00,1693.0,True,83.0,61.0,1471
2015-08-03 09:00:00,1616.0,True,82.0,59.0,1418
2015-08-03 10:00:00,1565.0,True,82.0,58.0,1376
2015-08-03 11:00:00,1538.0,True,80.0,60.0,1354
2015-08-03 12:00:00,1562.0,True,79.5,60.5,1346
2015-08-03 13:00:00,1596.0,True,81.0,60.0,1378
2015-08-03 14:00:00,1644.0,True,84.0,60.0,1454
2015-08-03 15:00:00,1716.0,True,87.0,58.0,1581
2015-08-03 16:00:00,1866.0,True,92.0,56.0,1734
2015-08-03 17:00:00,2035.0,True,94.0,55.0,1896
2015-08-03 18:00:00,2181.0,True,95.5,54.0,2056
2015-08-03 19:00:00,2321.0,True,100.0,49.0,2214
2015-08-03 20:00:00,2468.0,True,100.0,48.0,2343
2015-08-03 21:00:00,2582.0,True,102.0,48.0,2439
2015-08-03 22:00:00,2651.0,True,103.0,46.0,2364
2015-08-03 23:00:00,2674.0,True,103.0,46.0,2241
2015-08-04 00:00:00,2672.0,True,102.5,46.0,2176
2015-08-04 01:00:00,2681.0,True,100.0,46.0,2082
2015-08-04 02:00:00,2615.0,True,96.0,48.0,2017
2015-08-04 03:00:00,2556.0,True,93.0,50.0,1993
2015-08-04 04:00:00,2388.0,True,91.0,53.0,1966
2015-08-04 05:00:00,2190.0,True,88.0,54.0,1865
2015-08-04 06:00:00,1982.0,True,87.0,54.5,1722
2015-08-04 07:00:00,1852.0,True,85.0,58.0,1595
2015-08-04 08:00:00,1753.0,True,83.0,60.0,1471
2015-08-04 09:00:00,1664.0,True,82.0,60.0,1418
2015-08-04 10:00:00,1614.0,True,80.0,61.0,1376
2015-08-04 11:00:00,1573.0,True,79.0,62.0,1354
2015-08-04 12:00:00,1570.0,True,78.0,62.0,1346
2015-08-04 13:00:00,1604.0,True,79.0,62.0,1378
2015-08-04 14:00:00,1626.0,True,83.0,62.0,1454
2015-08-04 15:00:00,1705.0,True,88.0,59.0,1581
2015-08-04 16:00:00,1866.0,True,91.0,57.0,1734
2015-08-04 17:00:00,2015.0,True,96.0,53.0,1896
2015-08-04 18:00:00,2211.0,True,98.0,52.5,2056
2015-08-04 19:00:00,2376.0,True,102.0,46.0,2214
2015-08-04 20:00:00,2538.0,True,103.0,47.0,2343
2015-08-04 21:00:00,2658.0,True,104.0,47.0,2439
2015-08-04 22:00:00,2732.0,True,104.0,45.0,2364
2015-08-04 23:00:00,2769.0,True,105.0,46.0,2241
2015-08-05 00:00:00,2763.0,True,104.5,45.5,2176
2015-08-05 01:00:00,2770.0,True,101.0,46.0,2082
2015-08-05 02:00:00,2706.0,True,98.0,48.0,2017
2015-08-05 03:00:00,2618.0,True,95.0,48.0,1993
2015-08-05 04:00:00,2454.0,True,93.0,48.0,1966
2015-08-05 05:00:00,2256.0,True,90.0,51.0,1865
2015-08-05 06:00:00,2052.0,True,89.5,49.5,1722
2015-08-05 07:00:00,1893.0,True,88.0,47.0,1595
2015-08-05 08:00:00,1771.0,True,87.0,48.0,1471
2015-08-05 09:00:00,1687.0,True,85.0,51.0,1418
2015-08-05 10:00:00,1625.0,True,83.0,54.0,1376
2015-08-05 11:00:00,1612.0,True,81.0,58.0,1354
2015-08-05 12:00:00,1636.0,True,80.0,59.0,1346
2015-08-05 13:00:00,1657.0,True,81.0,61.0,1378
2015-08-05 14:00:00,1704.0,True,84.0,61.0,1454
2015-08-05 15:00:00,1782.0,True,88.0,58.0,1581
2015-08-05 16:00:00,1871.0,True,92.0,53.0,1734
2015-08-05 17:00:00,2023.0,True,98.0,48.0,1896
2015-08-05 18:00:00,2202.0,True,99.5,47.5,2056
2015-08-05 19:00:00,2395.0,True,103.0,46.0,2214
2015-08-05 20:00:00,2529.0,True,105.0,46.0,2343
2015-08-05 21:00:00,2692.0,True,104.0,46.0,2439
2015-08-05 22:00:00,2776.0,True,105.0,46.0,2364
2015-08-05 23:00:00,2854.0,True,105.0,46.0,2241
2015-08-06 00:00:00,2819.0,True,103.5,45.5,2176
2015-08-06 01:00:00,2819.0,True,100.0,46.0,2082
2015-08-06 02:00:00,2708.0,True,98.0,46.0,2017
2015-08-06 03:00:00,2632.0,True,96.0,47.0,1993
2015-08-06 04:00:00,2468.0,True,93.0,51.0,1966
2015-08-06 05:00:00,2293.0,True,92.0,56.0,1865
2015-08-06 06:00:00,2102.0,True,91.0,57.0,1722
2015-08-06 07:00:00,1966.0,True,91.0,58.0,1595
2015-08-06 08:00:00,1866.0,True,89.0,58.0,1471
2015-08-06 09:00:00,1777.0,True,88.0,56.0,1418
2015-08-06 10:00:00,1754.0,True,86.0,60.0,1376
2015-08-06 11:00:00,1731.0,True,84.0,60.0,1354
2015-08-06 12:00:00,1757.0,True,84.5,59.0,1346
2015-08-06 13:00:00,1812.0,True,85.0,59.0,1378
2015-08-06 14:00:00,1880.0,True,82.0,59.0,1454
2015-08-06 15:00:00,1923.0,True,83.0,60.0,1581
2015-08-06 16:00:00,1935.0,True,83.0,61.0,1734
2015-08-06 17:00:00,1992.0,True,84.0,60.0,1896
2015-08-06 18:00:00,2045.0,True,84.5,61.5,2056
2015-08-06 19:00:00,2056.0,True,85.0,62.0,2214
2015-08-06 20:00:00,2029.0,True,87.0,59.0,2343
2015-08-06 21:00:00,2061.0,True,90.0,57.0,2439
2015-08-06 22:00:00,2097.0,True,93.0,53.0,2364
2015-08-06 23:00:00,2176.0,True,94.0,55.0,2241
2015-08-07 00:00:00,2300.0,True,94.0,55.5,2176
2015-08-07 01:00:00,2367.0,True,92.0,58.0,2082
2015-08-07 02:00:00,2349.0,True,91.0,56.0,2017
2015-08-07 03:00:00,2326.0,True,89.0,59.0,1993
2015-08-07 04:00:00,2257.0,True,87.0,59.0,1966
2015-08-07 05:00:00,2091.0,True,87.0,60.0,1865
2015-08-07 06:00:00,1942.0,True,87.0,59.5,1722
2015-08-07 07:00:00,1809.0,True,86.0,60.0,1595
2015-08-07 08:00:00,1713.0,True,85.0,63.0,1471
2015-08-07 09:00:00,1651.0,True,85.0,63.0,1418
2015-08-07 10:00:00,1624.0,True,84.0,63.0,1376
2015-08-07 11:00:00,1597.0,True,83.0,63.0,1354
2015-08-07 12:00:00,1651.0,True,82.5,63.0,1346
2015-08-07 13:00:00,1703.0,True,83.0,63.0,1378
2015-08-07 14:00:00,1775.0,True,84.0,63.0,1454
2015-08-07 15:00:00,1867.0,True,87.0,63.0,1581
2015-08-07 16:00:00,1942.0,True,89.0,63.0,1734
2015-08-07 17:00:00,2036.0,True,92.0,62.0,1896
2015-08-07 18:00:00,2152.0,True,94.0,61.5,2056
2015-08-07 19:00:00,2317.0,True,97.0,57.0,2214
